0,1.2373733940432692,-3.9759036144578315,9.047150075583376,-30.15267175572519,-29.709923664122137,-27.572519083969464
20,1.0606207738377051,-3.5054216867469883,8.747131887499718,-29.025190839694655,-30.51297709923664,-29.093129770992366
40,0.1378760423924392,-3.0640456563094483,8.90651597641818,-26.33025311370028,-22.72639614302933,-23.41663318601848
60,0.7037094626739276,-3.5506024096385547,8.963201000611356,-29.348091603053433,-20.746564885496184,-27.978625954198474
80,0.815002293592545,-3.3880786303107167,9.001875039720717,-30.297308155885897,-23.656086781840095,-29.745279228605863
100,0.36758551626191366,-3.12710843373494,8.869538430551666,-31.094656488549617,-22.930534351145038,-27.723664122137404
120,0.6428004872913077,-2.642993024730501,8.817506832219816,-30.257131378063477,-24.240257131378062,-27.280835676978707
140,0.43685390497094867,-2.5397590361445785,9.240869556188386,-25.053435114503817,-24.253435114503816,-24.012213740458016
160,0.469725576284356,-2.9841471147748893,9.527257631455202,-31.893129770992367,-11.301727601446363,-22.20329449578144
180,0.2604698652337864,-2.66566265060241,9.095609587061947,-29.793893129770993,-10.931297709923664,-23.30534351145038
200,0.43490872400213554,-2.4933417882054534,8.604046902734916,-30.531137002812372,-7.6183206106870225,-25.068702290076335
220,0.6136486179265034,-2.2638554216867472,8.505768275725497,-25.972519083969466,-10.268702290076336,-25.316030534351146
240,0.2306372466899217,-2.1781864299302476,8.479523201467938,-22.007231820008034,-9.79268782643632,-22.63720369626356
260,-0.06258847723948201,-2.15421686746988,8.313125884772393,-18.210687022900764,-3.9557251908396944,-16.836641221374045
280,-0.10650156411420489,-1.9816106531388713,7.856954739951919,-13.941341904379268,-2.3615910004017677,-12.042587384491764
300,0.1291930474192971,-1.530120481927711,7.34156521238295,-3.22442748091603,-9.853435114503817,-7.789312977099236
320,-0.09842647404794802,-1.5349397590361447,7.193841407597622,13.316030534351144,-14.83358778625954,-2.52824427480916
340,-0.6342261416579602,-1.7571337983513,6.938046522068209,28.036159100040173,-9.623141824025712,3.214945761349939
360,-1.1580315720579406,-2.0120481927710845,6.58955650619677,41.42442748091603,9.449618320610687,11.454198473282442
380,-1.613961561841219,-2.36715282181357,6.349472948951745,52.410606669345114,40.17195660907995,21.636801928485333
400,-1.5009392635033685,-2.8493975903614457,5.985247487873129,59.81679389312977,72.0381679389313,33.778625954198475
420,-1.1111744005718398,-2.9384908053265697,5.492941317940556,66.05785456006429,99.23583768581759,47.463238248292484
440,-0.5899481767256434,-2.9397590361445785,5.2678042436720185,77.13740458015268,118.83740458015266,64.29083969465648
460,-0.2218186400703469,-3.431832593532023,5.463997635022258,90.76175170751306,131.52430695058257,82.43471273603856
480,0.3349983418181417,-4.267469879518073,5.660935730867533,98.11297709923664,135.96946564885496,100.68091603053435
500,1.0039636040019515,-4.874445149017121,5.60963454942364,104.5383688228204,132.50783447167538,117.5998392928887
520,1.5804560536487946,-5.458433734939759,5.563362106130179,111.42442748091604,124.86717557251907,131.40763358778625
540,1.9782006610765082,-6.284083703233989,5.75904004852708,119.37002812374448,120.31498593812776,143.66653274407392
560,2.3730659062607793,-7.346987951807229,5.911983626651677,122.25954198473282,122.9236641221374,152.7328244274809
580,3.736108030046106,-8.077362079898542,5.821661476090516,122.33989554037765,117.13218159903576,157.18360787464846
600,4.34436547739374,-8.569277108433734,6.224413488083206,126.48091603053435,98.20229007633587,155.6145038167939
620,4.258265366808127,-9.256024096385541,6.749084012998585,128.69847328244273,82.25954198473282,147.86641221374046
640,3.7543242686330145,-9.740646797717186,6.982506882626953,125.73483326637204,79.46243471273604,136.81558858979508
660,3.5261488194267203,-10.012048192771084,6.650452797520018,118.83664122137404,91.49618320610686,127.68549618320611
680,4.132254437689969,-10.03994927076728,6.694266428054178,108.88147850542386,96.15508236239454,117.64081960626757
700,4.529335864462894,-10.025903614457832,7.252920927069657,99.56335877862595,83.78167938931297,103.46259541984733
720,4.351809059212447,-9.85161699429296,7.221519503392837,88.36319807151466,73.08638007231819,87.98633989554037
740,4.135069568200954,-9.657831325301206,6.587220732889418,77.38167938931298,68.3267175572519,76.64427480916031
760,4.319470142546998,-9.124920735573875,6.155426852459241,66.67175572519085,60.24266773804741,63.986339895540375
780,4.230116503553316,-8.981927710843372,6.351151215916848,62.40992366412214,46.6473282442748,50.40610687022901
800,3.8195076074721848,-9.072289156626507,6.2118049239252775,56.68702290076336,41.25190839694656,35.358778625954194
820,3.3050409818455906,-9.120481927710843,5.907425780657735,51.02290076335878,42.0763358778626,27.114503816793892
840,3.3912991374413908,-9.01144578313253,5.654182246720824,42.80916030534351,45.88931297709923,23.567175572519083
860,3.5050360803216716,-8.773620798985416,5.827731594084001,38.51747689835275,44.45721173161912,20.697468862997187
880,3.298552674852997,-8.813253012048193,5.684871616108612,33.88396946564885,46.76946564885496,17.491603053435114
900,3.075889681316012,-8.74128091312619,5.363977945292103,28.971474487746082,53.35235034150261,13.762153475291282
920,3.16573520502224,-8.584939759036144,5.071914076521205,23.851908396946563,57.26946564885496,9.920610687022899
940,3.425048559401088,-8.584939759036144,5.0508685620250375,21.661068702290073,55.438167938931294,6.089312977099237
960,3.5426494038701937,-8.757133798351301,5.031616112477589,17.313780634793087,50.19043792687826,0.2555243069505826
980,3.3000710255996775,-8.76867469879518,4.809856432601146,13.10534351145038,47.199999999999996,-5.337404580152672
1000,3.1172241353030508,-8.827520608750792,4.461308961654488,8.343913218159903,49.872237846524705,-9.533145841703496
1020,3.230740465827198,-8.683734939759036,4.271264023913156,4.931297709923664,48.87404580152671,-13.931297709923664
1040,3.3715136352415427,-8.651870640456563,4.314029224549841,5.087183607874648,42.07874648453194,-19.620731217356365
1060,3.3097998289671895,-8.898795180722892,4.224044858853185,4.048854961832061,34.1587786259542,-25.27328244274809
1080,3.0050779232249796,-8.91566265060241,3.998144709489554,2.4033748493370832,30.27480916030534,-29.033346725592605
1100,2.868182846087164,-8.945180722891566,3.765961028681985,1.333587786259542,29.180152671755724,-29.758015267175573
1120,2.863837480128546,-9.008877615726062,3.6280032292087396,0.24025713137806348,28.666934511852148,-29.94696665327441
1140,2.9659397800896907,-8.9855421686747,3.560816792675294,-0.03358778625954195,24.891603053435112,-30.903816793893128
1160,3.0088610246986294,-8.907419150285353,3.5075053747154197,1.1225391723583769,17.742065086380073,-32.06749698674166
1180,2.87889082577686,-8.901204819277108,3.452163472694612,2.5748091603053433,10.730534351145039,-32.49389312977099
1200,2.6862417783344714,-8.950538998097654,3.3453180333444745,3.8995580554439533,4.539172358376859,-31.56126958617919
1220,2.604741677295265,-9.018072289156628,3.24180972608419,6.198473282442748,-2.3587786259541987,-30.076335877862594
1240,2.3546519415757787,-9.05421686746988,3.1966915758223373,6.007633587786259,-3.946564885496183,-26.526717557251906
1260,2.1974027798778235,-9.029169308814204,3.129655044882926,3.574126155082362,-4.357573322619525,-22.8388911209321
1280,2.2291182384916985,-8.96566265060241,3.053304055710321,3.5931297709923666,-9.226717557251908,-19.12824427480916
1300,2.2395401399558685,-9.01838934686113,2.9682061023598396,4.7545198875050225,-11.815990357573321,-16.619525914021693
1320,2.1387935790471437,-9.06265060240964,2.911945397542862,5.636641221374046,-9.69770992366412,-14.882442748091602
1340,1.9652844933823492,-9.040583386176285,2.9013997866451238,6.534351145038167,-5.317798312575332,-10.802732020891924
1360,2.0708461282385815,-8.99698795180723,2.8495296339557092,6.686259541984732,-2.9793893129770987,-7.277099236641221
1380,2.463035394681989,-8.934686112872543,2.845043831516839,7.650462032944957,-1.3571715548413015,-3.562876657292085
1400,2.1912659565942434,-8.974698795180723,3.009039721386438,7.56030534351145,1.3374045801526717,-0.35572519083969456
1420,2.581783220355381,-8.884590995561192,2.9904728946134886,5.974286862193652,0.736842105263158,3.6568903173965444
1440,2.5359895880750423,-8.942771084337348,2.9895210565002017,4.8893129770992365,2.133587786259542,5.801526717557252
1460,2.668562068514591,-8.899809765377299,3.0065223993649792,3.7468862997187626,3.6826034552028926,6.9329047810365605
1480,2.849056746648915,-8.86987951807229,2.9405570515811297,2.1770992366412214,4.19236641221374,7.499236641221374
1500,3.019043446985434,-8.816740646797719,2.8620401419712485,1.538770590598634,2.4981920449979915,6.89353153877059
1520,2.9637997187085654,-8.807228915662652,2.8108381932891047,1.2213740458015268,1.4931297709923663,7.503053435114503
1540,2.981077469750986,-8.818008877615727,2.7609160423450967,0.3696263559662515,3.136199276817999,7.988750502209722
1560,3.04832841443337,-8.819277108433736,2.6802310015699518,0.12366412213740458,4.552671755725191,7.63206106870229
1580,3.0761734497806676,-8.840963855421688,2.58590493216886,0.40916030534351144,6.789312977099237,7.5053435114503815
1600,3.1569782146706067,-8.900443880786304,2.4740693155976548,0.8477300120530333,7.8184009642426675,6.48372840498192
1620,3.2408397857861946,-8.926506024096387,2.478901125951662,2.074045801526718,6.702290076335878,5.600763358778625
1640,3.269552562816007,-8.987951807228916,2.4911139981813633,3.3587786259541983,5.862595419847328,4.137404580152672
1660,3.233603776742234,-8.987951807228916,2.4676639622325776,4.473282442748092,5.343511450381679,2.33587786259542
1680,3.2476289089392836,-8.960843373493978,2.528237996624893,5.525954198473283,4.06030534351145,0.8488549618320611
1700,3.2805624229677766,-8.901077996195308,2.5511542755196954,5.815990357573322,2.4459622338288467,-0.8220168742466853
