0,3.6852052029449953,-11.819277108433736,0.7488622336848357,95.87786259541984,40.68702290076336,101.70992366412213
20,3.5763302614087413,-11.728313253012049,0.3094747926240078,87.6206106870229,47.826717557251904,84.30229007633586
40,3.2044899203047055,-11.354470513633482,0.32259169227564966,79.81840096424267,53.011651265568496,71.96384089995982
60,3.5175567354337427,-11.03132530120482,0.48625300407423394,79.0351145038168,59.091603053435115,58.54809160305343
80,3.6780603426507,-11.217501585288524,0.4481818025885306,72.73282442748092,56.226597026918434,46.23222177581358
100,3.302099795757659,-11.262048192771084,0.31697900204242335,58.53664122137404,57.09465648854962,33.070229007633586
120,2.7792039167312543,-10.857958148383005,0.27045357486777516,47.16351948573725,66.37766171153073,20.03937324226597
140,2.625430228061531,-10.619277108433735,0.257079031052718,37.52977099236641,79.46564885496183,9.264122137404579
160,2.448805984516142,-10.658845909955613,0.44982271709719446,28.796303736440336,90.7408597830454,-3.321815990357573
180,2.2547038899093454,-10.656626506024097,0.5280481991961447,15.709923664122137,97.77480916030534,-9.893129770992365
200,2.28966572497565,-10.431198478123019,0.6782311622991156,6.547207713941342,84.60184813177983,-7.140216954600241
220,2.202444844442693,-10.486746987951808,0.8291660277460492,4.470229007633588,58.109923664122135,-13.126717557251908
240,1.8308138386270079,-10.584654407102093,0.9428447438192437,2.114905584572117,30.35998392928887,-13.978304539975893
260,1.2981039819139142,-10.713855421686748,0.882257055418956,0.22671755725190845,12.122900763358778,-20.38854961832061
280,1.0583575667254363,-10.671528218135702,0.6780129155608158,-7.078344716753716,8.280433909200482,-29.986339895540375
300,0.8347091280544923,-10.257831325301206,0.3559386230051693,-8.552671755725191,8.778625954198473,-33.65496183206107
320,0.04765415598428685,-10.134939759036145,0.10666631558301429,-6.680916030534351,16.051908396946565,-35.31603053435114
340,0.04675431541907865,-10.40710209258085,-0.3431993727281256,-6.739252711932503,28.574527922860586,-39.202892728003214
360,0.45613948358463063,-10.504819277108435,-0.783728061502513,-12.282442748091603,33.680916030534355,-35.37786259541985
380,0.03465343292647821,-10.3284717818643,-0.9734041784395405,-14.75451988750502,38.25150662916834,-31.17798312575331
400,-0.12911431174725324,-10.33132530120482,-1.2189469521206227,-15.274809160305344,44.778625954198475,-32.603053435114504
420,0.29547064920889615,-10.359543436905518,-1.5518268869432166,-21.307352350341503,48.38087585375653,-37.14584170349538
440,0.4878040595252007,-10.013855421686747,-1.7096399453571567,-25.87709923664122,45.599999999999994,-38.41374045801527
460,0.2560085356926155,-9.528852251109702,-1.6598282557829913,-23.95982322217758,39.34110084371233,-36.10365608678184
480,-0.1158882964256644,-9.440963855421687,-1.5059839741786005,-18.427480916030532,27.73740458015267,-31.401526717557253
500,0.11105866192678371,-9.77552314521243,-1.426549183110496,-15.793491361992768,18.40417838489353,-25.380474085978307
520,0.65522026397475,-9.900602409638555,-1.4619093454968903,-15.770992366412212,10.293129770992365,-18.477099236641223
540,0.6702248215858427,-9.714648065948003,-1.4014390903211216,-12.219365206910405,2.7480916030534353,-9.783848935315387
560,0.2463699413191211,-9.714457831325301,-1.2679398898893817,-8.84885496183206,1.3587786259541983,-3.219847328244275
